state,year,unemployment_rate,state_min_wage
ALABAMA,1976,6.7,0.0
ALABAMA,1977,7.1499999999999995,0.0
ALABAMA,1978,6.408333333333334,0.0
ALABAMA,1979,7.2250000000000005,0.0
ALABAMA,1980,8.816666666666666,0.0
ALABAMA,1981,10.691666666666668,0.0
ALABAMA,1982,13.950000000000001,0.0
ALABAMA,1983,13.816666666666668,0.0
ALABAMA,1984,11.283333333333333,0.0
ALABAMA,1985,9.541666666666666,0.0
ALABAMA,1986,9.566666666666666,0.0
ALABAMA,1987,8.183333333333334,0.0
ALABAMA,1988,7.2749999999999995,0.0
ALABAMA,1989,7.0,0.0
ALABAMA,1990,6.825,0.0
ALABAMA,1991,7.325,0.0
ALABAMA,1992,7.5249999999999995,0.0
ALABAMA,1993,7.241666666666667,0.0
ALABAMA,1994,6.175,0.0
ALABAMA,1995,5.833333333333333,0.0
ALABAMA,1996,5.208333333333333,0.0
ALABAMA,1997,4.933333333333333,0.0
ALABAMA,1998,4.458333333333333,0.0
ALABAMA,1999,4.7250000000000005,0.0
ALABAMA,2000,4.625,0.0
ALABAMA,2001,5.183333333333334,0.0
ALABAMA,2002,5.925000000000001,0.0
ALABAMA,2003,5.983333333333333,0.0
ALABAMA,2004,5.575,0.0
ALABAMA,2005,4.458333333333333,0.0
ALABAMA,2006,4.0,0.0
ALABAMA,2007,4.041666666666667,0.0
ALABAMA,2008,5.883333333333333,0.0
ALABAMA,2009,10.083333333333334,0.0
ALABAMA,2010,10.375,0.0
ALABAMA,2011,9.583333333333334,0.0
ALABAMA,2012,8.158333333333333,0.0
ALABAMA,2013,7.325,0.0
ALABAMA,2014,6.733333333333333,0.0
ALABAMA,2015,6.125,0.0
ALABAMA,2016,5.908333333333334,0.0
ALABAMA,2017,4.508333333333334,0.0
ALABAMA,2018,3.9416666666666664,0.0
ALABAMA,2019,3.1833333333333336,0.0
ALABAMA,2020,6.425,0.0
ALASKA,1976,7.566666666666666,2.8
ALASKA,1977,9.891666666666667,2.8
ALASKA,1978,10.633333333333333,2.8
ALASKA,1979,9.058333333333334,3.4
ALASKA,1980,9.533333333333333,3.6
ALASKA,1981,9.183333333333334,3.85
ALASKA,1982,10.058333333333334,3.85
ALASKA,1983,10.1,3.85
ALASKA,1984,9.891666666666667,3.85
ALASKA,1985,9.841666666666667,3.85
ALASKA,1986,11.1,3.85
ALASKA,1987,10.141666666666667,3.85
ALASKA,1988,8.733333333333333,3.85
ALASKA,1989,7.1000000000000005,3.85
ALASKA,1990,7.258333333333333,3.85
ALASKA,1991,8.341666666666667,4.3
ALASKA,1992,8.858333333333333,4.75
ALASKA,1993,7.8,4.75
ALASKA,1994,7.616666666666667,4.75
ALASKA,1995,7.325,4.75
ALASKA,1996,7.425,4.75
ALASKA,1997,6.933333333333334,5.25
ALASKA,1998,6.325,5.65
ALASKA,1999,6.408333333333334,5.65
ALASKA,2000,6.316666666666666,5.65
ALASKA,2001,6.283333333333334,5.65
ALASKA,2002,7.166666666666667,5.65
ALASKA,2003,7.683333333333334,7.15
ALASKA,2004,7.416666666666667,7.15
ALASKA,2005,6.933333333333334,7.15
ALASKA,2006,6.633333333333333,7.15
ALASKA,2007,6.258333333333333,7.15
ALASKA,2008,6.4750000000000005,7.15
ALASKA,2009,7.983333333333333,7.15
ALASKA,2010,8.133333333333333,7.75
ALASKA,2011,7.733333333333333,7.75
ALASKA,2012,7.25,7.75
ALASKA,2013,6.991666666666667,7.75
ALASKA,2014,6.741666666666667,7.75
ALASKA,2015,6.2749999999999995,8.75
ALASKA,2016,6.6000000000000005,9.75
ALASKA,2017,6.508333333333333,9.8
ALASKA,2018,6.041666666666667,9.84
ALASKA,2019,5.591666666666666,10.19
ALASKA,2020,8.308333333333334,10.19
ARIZONA,1976,9.758333333333333,0.0
ARIZONA,1977,8.4,0.0
ARIZONA,1978,5.95,0.0
ARIZONA,1979,5.075,0.0
ARIZONA,1980,6.608333333333333,0.0
ARIZONA,1981,6.191666666666666,0.0
ARIZONA,1982,9.958333333333334,0.0
ARIZONA,1983,9.108333333333333,0.0
ARIZONA,1984,4.958333333333333,0.0
ARIZONA,1985,6.358333333333333,0.0
ARIZONA,1986,7.05,0.0
ARIZONA,1987,6.508333333333333,0.0
ARIZONA,1988,6.408333333333334,0.0
ARIZONA,1989,5.241666666666666,0.0
ARIZONA,1990,5.216666666666667,0.0
ARIZONA,1991,5.858333333333333,0.0
ARIZONA,1992,7.566666666666666,0.0
ARIZONA,1993,6.366666666666667,0.0
ARIZONA,1994,6.191666666666666,0.0
ARIZONA,1995,5.3,0.0
ARIZONA,1996,5.491666666666667,0.0
ARIZONA,1997,4.625,0.0
ARIZONA,1998,4.2749999999999995,0.0
ARIZONA,1999,4.458333333333333,0.0
ARIZONA,2000,3.983333333333333,0.0
ARIZONA,2001,4.7250000000000005,0.0
ARIZONA,2002,6.141666666666667,0.0
ARIZONA,2003,5.783333333333334,0.0
ARIZONA,2004,4.966666666666667,0.0
ARIZONA,2005,4.666666666666667,0.0
ARIZONA,2006,4.308333333333334,0.0
ARIZONA,2007,3.75,6.75
ARIZONA,2008,5.791666666666667,6.9
ARIZONA,2009,9.666666666666666,7.25
ARIZONA,2010,10.299999999999999,7.25
ARIZONA,2011,9.433333333333334,7.35
ARIZONA,2012,8.35,7.65
ARIZONA,2013,7.816666666666666,7.8
ARIZONA,2014,6.791666666666667,7.9
ARIZONA,2015,6.075,8.05
ARIZONA,2016,5.483333333333333,8.05
ARIZONA,2017,4.9750000000000005,10.0
ARIZONA,2018,4.808333333333334,10.5
ARIZONA,2019,4.808333333333334,12.0
ARIZONA,2020,7.841666666666666,12.0
ARKANSAS,1976,6.916666666666667,1.9
ARKANSAS,1977,6.4750000000000005,1.9
ARKANSAS,1978,6.2250000000000005,1.9
ARKANSAS,1979,6.283333333333334,2.3
ARKANSAS,1980,7.533333333333334,2.55
ARKANSAS,1981,8.6,2.7
ARKANSAS,1982,9.466666666666667,2.7
ARKANSAS,1983,9.700000000000001,2.7
ARKANSAS,1984,8.533333333333333,2.7
ARKANSAS,1985,8.491666666666667,2.7
ARKANSAS,1986,8.541666666666666,2.7
ARKANSAS,1987,8.141666666666667,2.7
ARKANSAS,1988,7.7,3.25
ARKANSAS,1989,7.041666666666667,3.25
ARKANSAS,1990,6.875,3.25
ARKANSAS,1991,7.308333333333334,3.35
ARKANSAS,1992,7.0,3.65
ARKANSAS,1993,6.133333333333333,3.65
ARKANSAS,1994,5.441666666666666,4.25
ARKANSAS,1995,4.866666666666666,4.25
ARKANSAS,1996,5.166666666666667,4.25
ARKANSAS,1997,5.108333333333333,4.25
ARKANSAS,1998,5.05,5.15
ARKANSAS,1999,4.533333333333333,5.15
ARKANSAS,2000,4.175,5.15
ARKANSAS,2001,4.758333333333334,5.15
ARKANSAS,2002,5.333333333333333,5.15
ARKANSAS,2003,5.758333333333333,5.15
ARKANSAS,2004,5.583333333333333,5.15
ARKANSAS,2005,5.258333333333334,5.15
ARKANSAS,2006,5.25,5.15
ARKANSAS,2007,5.391666666666667,6.25
ARKANSAS,2008,5.441666666666666,6.25
ARKANSAS,2009,7.7250000000000005,6.25
ARKANSAS,2010,7.858333333333333,6.25
ARKANSAS,2011,7.908333333333334,6.25
ARKANSAS,2012,7.266666666666667,6.25
ARKANSAS,2013,7.041666666666667,6.25
ARKANSAS,2014,5.8999999999999995,6.25
ARKANSAS,2015,4.95,7.5
ARKANSAS,2016,3.983333333333333,8.0
ARKANSAS,2017,3.7416666666666667,8.5
ARKANSAS,2018,3.658333333333333,8.5
ARKANSAS,2019,3.4916666666666667,9.25
ARKANSAS,2020,6.2,10.0
CALIFORNIA,1976,9.15,2.0
CALIFORNIA,1977,8.391666666666667,2.0
CALIFORNIA,1978,7.133333333333333,2.0
CALIFORNIA,1979,6.216666666666666,2.9
CALIFORNIA,1980,6.8999999999999995,2.9
CALIFORNIA,1981,7.433333333333334,3.35
CALIFORNIA,1982,10.058333333333334,3.35
CALIFORNIA,1983,9.825000000000001,3.35
CALIFORNIA,1984,7.758333333333333,3.35
CALIFORNIA,1985,7.183333333333334,3.35
CALIFORNIA,1986,6.766666666666667,3.35
CALIFORNIA,1987,5.825,3.35
CALIFORNIA,1988,5.2749999999999995,3.35
CALIFORNIA,1989,5.091666666666667,3.35
CALIFORNIA,1990,5.791666666666667,3.35
CALIFORNIA,1991,7.825,4.25
CALIFORNIA,1992,9.35,4.25
CALIFORNIA,1993,9.533333333333333,4.25
CALIFORNIA,1994,8.65,4.25
CALIFORNIA,1995,7.891666666666667,4.25
CALIFORNIA,1996,7.3500000000000005,4.25
CALIFORNIA,1997,6.408333333333334,4.75
CALIFORNIA,1998,5.933333333333334,5.15
CALIFORNIA,1999,5.266666666666667,5.15
CALIFORNIA,2000,4.925,5.75
CALIFORNIA,2001,5.466666666666666,6.25
CALIFORNIA,2002,6.758333333333333,6.75
CALIFORNIA,2003,6.891666666666667,6.75
CALIFORNIA,2004,6.216666666666666,6.75
CALIFORNIA,2005,5.383333333333333,6.75
CALIFORNIA,2006,4.916666666666667,6.75
CALIFORNIA,2007,5.308333333333334,7.5
CALIFORNIA,2008,7.3,8.0
CALIFORNIA,2009,11.541666666666666,8.0
CALIFORNIA,2010,12.458333333333334,8.0
CALIFORNIA,2011,11.891666666666666,8.0
CALIFORNIA,2012,10.525,8.0
CALIFORNIA,2013,9.033333333333333,8.0
CALIFORNIA,2014,7.566666666666666,9.0
CALIFORNIA,2015,6.2250000000000005,9.0
CALIFORNIA,2016,5.516666666666667,10.0
CALIFORNIA,2017,4.833333333333333,10.0
CALIFORNIA,2018,4.258333333333334,11.0
CALIFORNIA,2019,4.1000000000000005,12.0
CALIFORNIA,2020,10.200000000000001,13.0
COLORADO,1976,5.916666666666667,1.0
COLORADO,1977,6.3500000000000005,1.0
COLORADO,1978,5.558333333333334,1.0
COLORADO,1979,4.616666666666666,1.9
COLORADO,1980,5.883333333333333,1.9
COLORADO,1981,5.641666666666667,1.9
COLORADO,1982,7.608333333333333,1.9
COLORADO,1983,7.116666666666667,1.9
COLORADO,1984,5.491666666666667,1.9
COLORADO,1985,5.983333333333333,1.9
COLORADO,1986,7.516666666666667,1.9
COLORADO,1987,7.541666666666667,1.9
COLORADO,1988,6.416666666666667,3.0
COLORADO,1989,5.583333333333333,3.0
COLORADO,1990,5.133333333333333,3.0
COLORADO,1991,5.283333333333333,3.0
COLORADO,1992,6.091666666666666,3.0
COLORADO,1993,5.383333333333333,3.0
COLORADO,1994,4.141666666666667,3.0
COLORADO,1995,4.0249999999999995,3.0
COLORADO,1996,4.166666666666667,3.0
COLORADO,1997,3.358333333333333,4.75
COLORADO,1998,3.6166666666666667,5.15
COLORADO,1999,3.016666666666667,5.15
COLORADO,2000,2.7416666666666667,5.15
COLORADO,2001,3.8166666666666664,5.15
COLORADO,2002,5.683333333333334,5.15
COLORADO,2003,6.108333333333333,5.15
COLORADO,2004,5.566666666666666,5.15
COLORADO,2005,5.075,5.15
COLORADO,2006,4.2749999999999995,5.15
COLORADO,2007,3.6999999999999997,6.85
COLORADO,2008,4.875,7.02
COLORADO,2009,7.875,7.28
COLORADO,2010,9.141666666666667,7.24
COLORADO,2011,8.691666666666666,7.36
COLORADO,2012,8.0,7.64
COLORADO,2013,6.75,7.78
COLORADO,2014,4.983333333333333,8.0
COLORADO,2015,3.7416666666666667,8.23
COLORADO,2016,3.1333333333333333,8.31
COLORADO,2017,2.6083333333333334,9.3
COLORADO,2018,3.0500000000000003,10.2
COLORADO,2019,2.6666666666666665,12.0
COLORADO,2020,6.766666666666667,12.0
CONNECTICUT,1976,9.175,2.21
CONNECTICUT,1977,6.991666666666667,2.21
CONNECTICUT,1978,5.291666666666667,2.21
CONNECTICUT,1979,5.083333333333333,2.91
CONNECTICUT,1980,5.666666666666667,3.12
CONNECTICUT,1981,6.2,3.37
CONNECTICUT,1982,6.858333333333333,3.37
CONNECTICUT,1983,6.008333333333333,3.37
CONNECTICUT,1984,4.6499999999999995,3.37
CONNECTICUT,1985,4.391666666666667,3.37
CONNECTICUT,1986,3.7583333333333333,3.37
CONNECTICUT,1987,3.1333333333333333,3.37
CONNECTICUT,1988,2.875,3.75
CONNECTICUT,1989,3.6,3.75
CONNECTICUT,1990,4.933333333333334,3.75
CONNECTICUT,1991,6.55,4.25
CONNECTICUT,1992,7.333333333333333,4.27
CONNECTICUT,1993,6.483333333333333,4.27
CONNECTICUT,1994,5.541666666666667,4.27
CONNECTICUT,1995,5.308333333333334,4.27
CONNECTICUT,1996,5.2,4.27
CONNECTICUT,1997,4.683333333333334,4.77
CONNECTICUT,1998,3.2416666666666667,5.18
CONNECTICUT,1999,2.4583333333333335,5.18
CONNECTICUT,2000,2.1083333333333334,6.15
CONNECTICUT,2001,2.875,6.4
CONNECTICUT,2002,4.3999999999999995,6.7
CONNECTICUT,2003,5.45,6.9
CONNECTICUT,2004,5.091666666666667,7.1
CONNECTICUT,2005,4.8,7.1
CONNECTICUT,2006,4.425,7.4
CONNECTICUT,2007,4.45,7.65
CONNECTICUT,2008,5.6499999999999995,7.65
CONNECTICUT,2009,8.325000000000001,8.0
CONNECTICUT,2010,9.558333333333334,8.25
CONNECTICUT,2011,9.016666666666667,8.25
CONNECTICUT,2012,8.358333333333334,8.25
CONNECTICUT,2013,7.95,8.25
CONNECTICUT,2014,6.616666666666667,8.7
CONNECTICUT,2015,5.616666666666667,9.15
CONNECTICUT,2016,4.866666666666666,9.6
CONNECTICUT,2017,4.416666666666667,10.1
CONNECTICUT,2018,3.8833333333333333,10.1
CONNECTICUT,2019,3.608333333333333,11.0
CONNECTICUT,2020,7.966666666666666,11.0
DELAWARE,1976,8.6,2.0
DELAWARE,1977,8.183333333333334,2.0
DELAWARE,1978,7.074999999999999,2.0
DELAWARE,1979,6.9750000000000005,2.0
DELAWARE,1980,7.516666666666667,2.0
DELAWARE,1981,7.783333333333334,2.0
DELAWARE,1982,8.358333333333333,2.0
DELAWARE,1983,7.8999999999999995,2.0
DELAWARE,1984,6.216666666666666,2.0
DELAWARE,1985,5.1499999999999995,2.0
DELAWARE,1986,4.175,2.0
DELAWARE,1987,3.033333333333333,2.0
DELAWARE,1988,2.983333333333333,3.35
DELAWARE,1989,3.3083333333333336,3.35
DELAWARE,1990,4.408333333333333,3.35
DELAWARE,1991,5.916666666666667,3.8
DELAWARE,1992,5.2250000000000005,4.25
DELAWARE,1993,4.908333333333333,4.25
DELAWARE,1994,4.7,4.25
DELAWARE,1995,4.266666666666667,4.25
DELAWARE,1996,4.95,4.65
DELAWARE,1997,4.008333333333334,5.0
DELAWARE,1998,3.4916666666666667,5.15
DELAWARE,1999,3.283333333333333,5.15
DELAWARE,2000,3.608333333333334,5.65
DELAWARE,2001,3.5749999999999997,6.15
DELAWARE,2002,4.266666666666667,6.15
DELAWARE,2003,4.466666666666667,6.15
DELAWARE,2004,4.3,6.15
DELAWARE,2005,4.508333333333334,6.15
DELAWARE,2006,3.908333333333333,6.15
DELAWARE,2007,3.608333333333333,6.65
DELAWARE,2008,5.033333333333333,7.15
DELAWARE,2009,8.341666666666667,7.15
DELAWARE,2010,8.658333333333333,7.25
DELAWARE,2011,7.608333333333333,7.25
DELAWARE,2012,7.066666666666666,7.25
DELAWARE,2013,6.608333333333333,7.25
DELAWARE,2014,5.608333333333333,7.75
DELAWARE,2015,4.791666666666667,8.25
DELAWARE,2016,4.5249999999999995,8.25
DELAWARE,2017,4.466666666666667,8.25
DELAWARE,2018,3.7083333333333335,8.25
DELAWARE,2019,3.591666666666667,9.25
DELAWARE,2020,7.508333333333333,9.25
DISTRICT OF COLUMBIA,1976,8.616666666666667,2.25
DISTRICT OF COLUMBIA,1977,8.625,2.25
DISTRICT OF COLUMBIA,1978,7.791666666666667,2.25
DISTRICT OF COLUMBIA,1979,6.841666666666666,2.46
DISTRICT OF COLUMBIA,1980,7.433333333333334,2.5
DISTRICT OF COLUMBIA,1981,8.683333333333334,2.5
DISTRICT OF COLUMBIA,1982,10.341666666666667,2.5
DISTRICT OF COLUMBIA,1983,10.9,2.5
DISTRICT OF COLUMBIA,1984,8.883333333333333,2.5
DISTRICT OF COLUMBIA,1985,7.966666666666668,2.5
DISTRICT OF COLUMBIA,1986,7.366666666666667,2.5
DISTRICT OF COLUMBIA,1987,6.266666666666667,2.5
DISTRICT OF COLUMBIA,1988,5.0249999999999995,3.5
DISTRICT OF COLUMBIA,1989,4.808333333333334,3.5
DISTRICT OF COLUMBIA,1990,5.891666666666667,3.5
DISTRICT OF COLUMBIA,1991,7.7,3.7
DISTRICT OF COLUMBIA,1992,8.583333333333334,3.9
DISTRICT OF COLUMBIA,1993,8.4,3.9
DISTRICT OF COLUMBIA,1994,7.933333333333334,4.25
DISTRICT OF COLUMBIA,1995,8.608333333333333,4.25
DISTRICT OF COLUMBIA,1996,8.424999999999999,5.25
DISTRICT OF COLUMBIA,1997,8.141666666666667,5.75
DISTRICT OF COLUMBIA,1998,8.316666666666666,6.15
DISTRICT OF COLUMBIA,1999,6.575,6.15
DISTRICT OF COLUMBIA,2000,5.691666666666666,6.15
DISTRICT OF COLUMBIA,2001,6.466666666666666,6.15
DISTRICT OF COLUMBIA,2002,6.983333333333333,6.15
DISTRICT OF COLUMBIA,2003,7.2749999999999995,6.15
DISTRICT OF COLUMBIA,2004,8.083333333333334,6.15
DISTRICT OF COLUMBIA,2005,6.991666666666667,6.6
DISTRICT OF COLUMBIA,2006,6.325,7.0
DISTRICT OF COLUMBIA,2007,5.95,7.0
DISTRICT OF COLUMBIA,2008,6.8500000000000005,7.0
DISTRICT OF COLUMBIA,2009,10.0,7.55
DISTRICT OF COLUMBIA,2010,9.950000000000001,8.25
DISTRICT OF COLUMBIA,2011,10.191666666666666,8.25
DISTRICT OF COLUMBIA,2012,8.975,8.25
DISTRICT OF COLUMBIA,2013,8.433333333333334,8.25
DISTRICT OF COLUMBIA,2014,7.708333333333333,9.5
DISTRICT OF COLUMBIA,2015,6.916666666666667,10.5
DISTRICT OF COLUMBIA,2016,6.233333333333333,11.5
DISTRICT OF COLUMBIA,2017,6.1000000000000005,11.5
DISTRICT OF COLUMBIA,2018,5.683333333333334,13.25
DISTRICT OF COLUMBIA,2019,5.4750000000000005,14.0
DISTRICT OF COLUMBIA,2020,7.883333333333333,14.0
FLORIDA,1976,9.299999999999999,0.0
FLORIDA,1977,8.275,0.0
FLORIDA,1978,6.758333333333333,0.0
FLORIDA,1979,5.991666666666667,0.0
FLORIDA,1980,5.983333333333333,0.0
FLORIDA,1981,6.8,0.0
FLORIDA,1982,8.483333333333333,0.0
FLORIDA,1983,8.641666666666667,0.0
FLORIDA,1984,6.591666666666666,0.0
FLORIDA,1985,6.075,0.0
FLORIDA,1986,5.841666666666666,0.0
FLORIDA,1987,5.3999999999999995,0.0
FLORIDA,1988,5.191666666666666,0.0
FLORIDA,1989,5.608333333333333,0.0
FLORIDA,1990,6.233333333333333,0.0
FLORIDA,1991,7.641666666666667,0.0
FLORIDA,1992,8.366666666666667,0.0
FLORIDA,1993,7.3999999999999995,0.0
FLORIDA,1994,6.4750000000000005,0.0
FLORIDA,1995,5.6000000000000005,0.0
FLORIDA,1996,5.283333333333333,0.0
FLORIDA,1997,4.925,0.0
FLORIDA,1998,4.45,0.0
FLORIDA,1999,3.933333333333333,0.0
FLORIDA,2000,3.7583333333333333,0.0
FLORIDA,2001,4.425,0.0
FLORIDA,2002,4.958333333333333,0.0
FLORIDA,2003,4.466666666666667,0.0
FLORIDA,2004,3.75,0.0
FLORIDA,2005,2.875,0.0
FLORIDA,2006,2.466666666666667,6.4
FLORIDA,2007,3.3000000000000003,6.67
FLORIDA,2008,5.691666666666666,6.79
FLORIDA,2009,9.558333333333334,7.21
FLORIDA,2010,10.825000000000001,7.25
FLORIDA,2011,10.0,7.25
FLORIDA,2012,8.666666666666666,7.67
FLORIDA,2013,7.533333333333334,7.79
FLORIDA,2014,6.433333333333334,7.93
FLORIDA,2015,5.5249999999999995,8.05
FLORIDA,2016,4.916666666666667,8.05
FLORIDA,2017,4.3,8.1
FLORIDA,2018,3.65,8.25
FLORIDA,2019,3.25,8.56
FLORIDA,2020,8.174999999999999,8.56
GEORGIA,1976,8.158333333333333,1.25
GEORGIA,1977,6.933333333333334,1.25
GEORGIA,1978,5.691666666666666,1.25
GEORGIA,1979,5.133333333333334,1.23
GEORGIA,1980,6.308333333333334,1.25
GEORGIA,1981,6.45,1.25
GEORGIA,1982,7.8,1.25
GEORGIA,1983,7.641666666666667,1.25
GEORGIA,1984,6.1000000000000005,1.25
GEORGIA,1985,6.341666666666666,1.25
GEORGIA,1986,5.916666666666667,1.25
GEORGIA,1987,5.558333333333334,1.25
GEORGIA,1988,5.616666666666667,3.25
GEORGIA,1989,5.3999999999999995,3.25
GEORGIA,1990,5.3500000000000005,3.25
GEORGIA,1991,5.291666666666667,3.25
GEORGIA,1992,6.583333333333333,3.25
GEORGIA,1993,5.733333333333333,3.25
GEORGIA,1994,5.05,3.25
GEORGIA,1995,4.733333333333333,3.25
GEORGIA,1996,4.608333333333333,3.25
GEORGIA,1997,4.483333333333333,3.25
GEORGIA,1998,4.183333333333334,3.25
GEORGIA,1999,3.8166666666666664,3.25
GEORGIA,2000,3.533333333333333,3.25
GEORGIA,2001,4.091666666666667,3.25
GEORGIA,2002,5.308333333333334,5.15
GEORGIA,2003,5.141666666666667,5.15
GEORGIA,2004,5.083333333333333,5.15
GEORGIA,2005,5.683333333333334,5.15
GEORGIA,2006,5.075,5.15
GEORGIA,2007,4.908333333333333,5.15
GEORGIA,2008,6.783333333333334,5.15
GEORGIA,2009,10.408333333333333,5.15
GEORGIA,2010,10.658333333333333,5.15
GEORGIA,2011,10.158333333333333,5.15
GEORGIA,2012,9.041666666666666,5.15
GEORGIA,2013,8.141666666666667,5.15
GEORGIA,2014,7.141666666666667,5.15
GEORGIA,2015,6.075,5.15
GEORGIA,2016,5.466666666666668,5.15
GEORGIA,2017,4.758333333333334,5.15
GEORGIA,2018,4.0,5.15
GEORGIA,2019,3.5749999999999997,5.15
GEORGIA,2020,6.483333333333333,5.15
HAWAII,1976,9.200000000000001,2.4
HAWAII,1977,7.616666666666667,2.4
HAWAII,1978,6.941666666666666,2.4
HAWAII,1979,5.7250000000000005,2.65
HAWAII,1980,4.975,2.9
HAWAII,1981,5.175,3.1
HAWAII,1982,6.116666666666667,3.1
HAWAII,1983,5.8999999999999995,3.1
HAWAII,1984,5.45,3.1
HAWAII,1985,5.2250000000000005,3.1
HAWAII,1986,4.675,3.1
HAWAII,1987,3.6999999999999997,3.1
HAWAII,1988,3.0749999999999997,3.85
HAWAII,1989,2.475,3.85
HAWAII,1990,2.6,3.85
HAWAII,1991,2.7916666666666665,3.85
HAWAII,1992,4.141666666666667,3.85
HAWAII,1993,4.383333333333334,3.85
HAWAII,1994,5.175,5.25
HAWAII,1995,5.5249999999999995,5.25
HAWAII,1996,5.916666666666667,5.25
HAWAII,1997,5.925,5.25
HAWAII,1998,5.825,5.25
HAWAII,1999,5.191666666666666,5.25
HAWAII,2000,4.25,5.25
HAWAII,2001,4.2749999999999995,5.25
HAWAII,2002,4.05,5.75
HAWAII,2003,3.908333333333333,6.25
HAWAII,2004,3.2916666666666665,6.25
HAWAII,2005,2.8249999999999997,6.25
HAWAII,2006,2.5500000000000003,6.75
HAWAII,2007,2.725,7.25
HAWAII,2008,4.033333333333333,7.25
HAWAII,2009,6.658333333333334,7.25
HAWAII,2010,6.825,7.25
HAWAII,2011,6.833333333333333,7.25
HAWAII,2012,5.8999999999999995,7.25
HAWAII,2013,4.758333333333334,7.25
HAWAII,2014,4.233333333333333,7.25
HAWAII,2015,3.4166666666666665,7.75
HAWAII,2016,2.891666666666667,8.5
HAWAII,2017,2.216666666666667,9.25
HAWAII,2018,2.408333333333333,10.1
HAWAII,2019,2.5166666666666666,10.1
HAWAII,2020,11.858333333333334,10.1
IDAHO,1976,5.6499999999999995,1.6
IDAHO,1977,5.8500000000000005,1.6
IDAHO,1978,5.491666666666667,1.6
IDAHO,1979,5.825,2.3
IDAHO,1980,7.55,2.3
IDAHO,1981,7.6499999999999995,2.3
IDAHO,1982,9.883333333333333,2.3
IDAHO,1983,9.075000000000001,2.3
IDAHO,1984,7.2,2.3
IDAHO,1985,7.808333333333334,2.3
IDAHO,1986,8.383333333333333,2.3
IDAHO,1987,7.625,2.3
IDAHO,1988,6.191666666666666,2.3
IDAHO,1989,5.483333333333333,2.3
IDAHO,1990,5.625,2.3
IDAHO,1991,6.341666666666666,3.8
IDAHO,1992,6.516666666666667,4.25
IDAHO,1993,6.075,4.25
IDAHO,1994,5.5,4.25
IDAHO,1995,5.5,4.25
IDAHO,1996,5.425,4.25
IDAHO,1997,5.216666666666667,4.25
IDAHO,1998,5.233333333333333,5.15
IDAHO,1999,5.008333333333334,5.15
IDAHO,2000,4.658333333333333,5.15
IDAHO,2001,5.083333333333333,5.15
IDAHO,2002,5.616666666666667,5.15
IDAHO,2003,5.566666666666666,5.15
IDAHO,2004,4.866666666666666,5.15
IDAHO,2005,3.9916666666666667,5.15
IDAHO,2006,3.4250000000000003,5.15
IDAHO,2007,3.025,5.15
IDAHO,2008,5.033333333333333,5.85
IDAHO,2009,8.708333333333334,6.55
IDAHO,2010,8.758333333333333,7.25
IDAHO,2011,8.166666666666666,7.25
IDAHO,2012,7.3999999999999995,7.25
IDAHO,2013,6.816666666666666,7.25
IDAHO,2014,4.383333333333334,7.25
IDAHO,2015,3.8666666666666667,7.25
IDAHO,2016,3.6750000000000003,7.25
IDAHO,2017,3.216666666666667,7.25
IDAHO,2018,2.875,7.25
IDAHO,2019,2.875,7.25
IDAHO,2020,5.516666666666667,7.25
ILLINOIS,1976,6.55,2.1
ILLINOIS,1977,6.191666666666666,2.1
ILLINOIS,1978,5.983333333333333,2.1
ILLINOIS,1979,5.583333333333333,2.3
ILLINOIS,1980,8.216666666666667,2.3
ILLINOIS,1981,8.625,2.3
ILLINOIS,1982,11.4,2.3
ILLINOIS,1983,11.708333333333334,2.3
ILLINOIS,1984,9.133333333333335,2.3
ILLINOIS,1985,9.058333333333334,2.3
ILLINOIS,1986,8.308333333333334,2.3
ILLINOIS,1987,7.466666666666666,2.3
ILLINOIS,1988,6.741666666666667,3.35
ILLINOIS,1989,6.066666666666666,3.35
ILLINOIS,1990,6.3,3.35
ILLINOIS,1991,7.283333333333334,3.8
ILLINOIS,1992,7.866666666666667,4.25
ILLINOIS,1993,7.491666666666667,4.25
ILLINOIS,1994,5.8,4.25
ILLINOIS,1995,5.2,4.25
ILLINOIS,1996,5.283333333333333,4.25
ILLINOIS,1997,4.7749999999999995,4.75
ILLINOIS,1998,4.45,5.15
ILLINOIS,1999,4.408333333333333,5.15
ILLINOIS,2000,4.441666666666667,5.15
ILLINOIS,2001,5.433333333333334,5.15
ILLINOIS,2002,6.55,5.15
ILLINOIS,2003,6.7250000000000005,5.15
ILLINOIS,2004,6.175,5.5
ILLINOIS,2005,5.716666666666666,6.5
ILLINOIS,2006,4.6000000000000005,6.5
ILLINOIS,2007,5.066666666666666,7.5
ILLINOIS,2008,6.508333333333333,7.75
ILLINOIS,2009,10.183333333333334,8.0
ILLINOIS,2010,10.466666666666667,8.25
ILLINOIS,2011,9.758333333333333,8.25
ILLINOIS,2012,9.049999999999999,8.25
ILLINOIS,2013,9.075000000000001,8.25
ILLINOIS,2014,7.166666666666667,8.25
ILLINOIS,2015,5.991666666666667,8.25
ILLINOIS,2016,5.883333333333333,8.25
ILLINOIS,2017,4.95,8.25
ILLINOIS,2018,4.3999999999999995,8.25
ILLINOIS,2019,3.966666666666667,9.25
ILLINOIS,2020,9.333333333333334,9.25
INDIANA,1976,6.033333333333334,1.25
INDIANA,1977,5.766666666666667,1.25
